/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022181.png,298,199,513,414,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022211.png,286,201,501,416,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022331.png,243,202,458,417,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022451.png,216,305,431,520,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022541.png,256,366,471,581,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022721.png,283,349,498,564,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022751.png,378,234,593,449,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_022781.png,247,88,462,303,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_026201.png,352,253,567,468,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_026951.png,519,342,734,557,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027041.png,220,340,435,555,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027101.png,225,327,440,542,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027131.png,168,381,383,596,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027221.png,179,395,394,610,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027281.png,125,337,340,552,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027401.png,257,353,472,568,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027491.png,200,324,415,539,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027581.png,184,315,399,530,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027671.png,183,307,398,522,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027701.png,155,309,370,524,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027791.png,119,324,334,539,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027851.png,103,303,318,518,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_027941.png,217,418,432,633,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028031.png,210,334,425,549,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028061.png,229,351,444,566,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028151.png,240,380,455,595,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028211.png,254,385,469,600,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028481.png,357,243,572,458,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028541.png,109,425,324,640,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028631.png,245,357,460,572,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_028691.png,229,351,444,566,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029111.png,287,329,502,544,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029141.png,398,48,613,263,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029201.png,371,23,586,238,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029411.png,370,43,585,258,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029591.png,372,57,587,272,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029651.png,353,56,568,271,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029921.png,225,363,440,578,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029951.png,213,328,428,543,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_029981.png,119,384,334,599,root
/data/input/IMA_root/train/season5_1/case104/movieframe/frame_038651.png,403,193,618,408,root
